corridor,date,load,n,dow,is_weekend,month,dom,lag1,lag7,roll7,roll14,corridor_cat
Non-corridor,2023-12-26,32.0,26.0,1,0,12,26,21.0,37.0,1.0,3.2142857142857144,Non-corridor
Non-corridor,2023-12-27,19.0,18.0,2,0,12,27,32.0,30.0,0.42857142857142855,3.2142857142857144,Non-corridor
Non-corridor,2023-12-28,26.0,23.0,3,0,12,28,19.0,27.0,0.5714285714285714,3.2142857142857144,Non-corridor
Non-corridor,2023-12-29,28.0,22.0,4,0,12,29,26.0,23.0,1.0,3.357142857142857,Non-corridor
Non-corridor,2023-12-30,29.0,26.0,5,1,12,30,28.0,18.0,0.8571428571428571,1.1428571428571428,Non-corridor
Non-corridor,2023-12-31,11.0,10.0,6,1,12,31,29.0,17.0,1.0,1.0714285714285714,Non-corridor
Non-corridor,2024-01-01,19.0,16.0,0,0,1,1,11.0,21.0,1.0,1.0714285714285714,Non-corridor
Non-corridor,2024-01-02,17.0,13.0,1,0,1,2,19.0,32.0,1.0,1.0,Non-corridor
Non-corridor,2024-01-03,22.0,20.0,2,0,1,3,17.0,19.0,1.0,0.7142857142857143,Non-corridor
Non-corridor,2024-01-04,25.0,21.0,3,0,1,4,22.0,26.0,1.2857142857142858,0.9285714285714286,Non-corridor
Non-corridor,2024-01-05,26.0,22.0,4,0,1,5,25.0,28.0,0.8571428571428571,0.9285714285714286,Non-corridor
Non-corridor,2024-01-06,18.0,15.0,5,1,1,6,26.0,29.0,1.1428571428571428,1.0,Non-corridor
Non-corridor,2024-01-07,20.0,18.0,6,1,1,7,18.0,11.0,1.0,1.0,Non-corridor
Non-corridor,2024-01-08,16.0,13.0,0,0,1,8,20.0,19.0,1.0,1.0,Non-corridor
Non-corridor,2024-01-09,30.0,24.0,1,0,1,9,16.0,17.0,0.8571428571428571,0.9285714285714286,Non-corridor
Non-corridor,2024-01-10,17.0,13.0,2,0,1,10,30.0,22.0,1.5714285714285714,1.2857142857142858,Non-corridor
Non-corridor,2024-01-11,9.0,8.0,3,0,1,11,17.0,25.0,1.1428571428571428,1.2142857142857142,Non-corridor
Non-corridor,2024-01-12,15.0,15.0,4,0,1,12,9.0,26.0,1.5714285714285714,1.2142857142857142,Non-corridor
Non-corridor,2024-01-13,15.0,15.0,5,1,1,13,15.0,18.0,1.2857142857142858,1.2142857142857142,Non-corridor
Non-corridor,2024-01-14,25.0,19.0,6,1,1,14,15.0,20.0,1.1428571428571428,1.0714285714285714,Non-corridor
Non-corridor,2024-01-15,24.0,18.0,0,0,1,15,25.0,16.0,1.2857142857142858,1.1428571428571428,Non-corridor
Non-corridor,2024-01-16,71.0,71.0,1,0,1,16,24.0,30.0,1.4285714285714286,1.1428571428571428,Non-corridor
Non-corridor,2024-01-17,21.0,16.0,2,0,1,17,71.0,17.0,0.8571428571428571,1.2142857142857142,Non-corridor
Non-corridor,2024-01-18,21.0,17.0,3,0,1,18,21.0,9.0,0.8571428571428571,1.0,Non-corridor
Non-corridor,2024-01-19,26.0,21.0,4,0,1,19,21.0,15.0,0.42857142857142855,1.0,Non-corridor
Non-corridor,2024-01-20,19.0,16.0,5,1,1,20,26.0,15.0,0.7142857142857143,1.0,Non-corridor
Non-corridor,2024-01-21,13.0,11.0,6,1,1,21,19.0,25.0,1.0,1.0714285714285714,Non-corridor
Non-corridor,2024-01-22,24.0,17.0,0,0,1,22,13.0,24.0,1.0,1.1428571428571428,Non-corridor
Non-corridor,2024-01-23,26.0,24.0,1,0,1,23,24.0,71.0,0.8571428571428571,1.1428571428571428,Non-corridor
Non-corridor,2024-01-24,27.0,23.0,2,0,1,24,26.0,21.0,1.0,0.9285714285714286,Non-corridor
Non-corridor,2024-01-25,33.0,30.0,3,0,1,25,27.0,21.0,1.2857142857142858,1.0714285714285714,Non-corridor
Non-corridor,2024-01-26,12.0,7.0,4,0,1,26,33.0,26.0,1.5714285714285714,1.0,Non-corridor
Non-corridor,2024-01-27,9.0,8.0,5,1,1,27,12.0,19.0,1.4285714285714286,1.0714285714285714,Non-corridor
Non-corridor,2024-01-28,16.0,14.0,6,1,1,28,9.0,13.0,1.1428571428571428,1.0714285714285714,Non-corridor
Non-corridor,2024-01-29,12.0,12.0,0,0,1,29,16.0,24.0,1.2857142857142858,1.1428571428571428,Non-corridor
Non-corridor,2024-01-30,29.0,24.0,1,0,1,30,12.0,26.0,1.4285714285714286,1.1428571428571428,Non-corridor
Non-corridor,2024-01-31,13.0,12.0,2,0,1,31,29.0,27.0,1.8571428571428572,1.4285714285714286,Non-corridor
Non-corridor,2024-02-01,13.0,10.0,3,0,2,1,13.0,33.0,1.8571428571428572,1.5714285714285714,Non-corridor
Non-corridor,2024-02-02,23.0,21.0,4,0,2,2,13.0,12.0,1.7142857142857142,1.6428571428571428,Non-corridor
Non-corridor,2024-02-03,11.0,11.0,5,1,2,3,23.0,9.0,1.5714285714285714,1.5,Non-corridor
Non-corridor,2024-02-04,23.0,21.0,6,1,2,4,11.0,16.0,1.5714285714285714,1.3571428571428572,Non-corridor
Non-corridor,2024-02-05,18.0,13.0,0,0,2,5,23.0,12.0,1.2857142857142858,1.2857142857142858,Non-corridor
Non-corridor,2024-02-06,12.0,12.0,1,0,2,6,18.0,29.0,1.1428571428571428,1.2857142857142858,Non-corridor
Non-corridor,2024-02-07,16.0,16.0,2,0,2,7,12.0,13.0,0.5714285714285714,1.2142857142857142,Non-corridor
Non-corridor,2024-02-08,18.0,17.0,3,0,2,8,16.0,13.0,0.5714285714285714,1.2142857142857142,Non-corridor
Non-corridor,2024-02-09,17.0,14.0,4,0,2,9,18.0,23.0,0.5714285714285714,1.1428571428571428,Non-corridor
Non-corridor,2024-02-10,38.0,26.0,5,1,2,10,17.0,11.0,0.7142857142857143,1.1428571428571428,Non-corridor
Non-corridor,2024-02-11,23.0,17.0,6,1,2,11,38.0,23.0,0.8571428571428571,1.2142857142857142,Non-corridor
Non-corridor,2024-02-12,9.0,7.0,0,0,2,12,23.0,18.0,0.8571428571428571,1.0714285714285714,Non-corridor
Non-corridor,2024-02-13,28.0,22.0,1,0,2,13,9.0,12.0,1.1428571428571428,1.1428571428571428,Non-corridor
Non-corridor,2024-02-14,21.0,17.0,2,0,2,14,28.0,16.0,1.1428571428571428,0.8571428571428571,Non-corridor
Non-corridor,2024-02-15,29.0,21.0,3,0,2,15,21.0,18.0,1.1428571428571428,0.8571428571428571,Non-corridor
Non-corridor,2024-02-16,16.0,16.0,4,0,2,16,29.0,17.0,1.0,0.7857142857142857,Non-corridor
Non-corridor,2024-02-17,25.0,22.0,5,1,2,17,16.0,38.0,0.8571428571428571,0.7857142857142857,Non-corridor
Non-corridor,2024-02-18,12.0,9.0,6,1,2,18,25.0,23.0,0.8571428571428571,0.8571428571428571,Non-corridor
Non-corridor,2024-02-19,20.0,16.0,0,0,2,19,12.0,9.0,1.0,0.9285714285714286,Non-corridor
Non-corridor,2024-02-20,25.0,20.0,1,0,2,20,20.0,28.0,0.7142857142857143,0.9285714285714286,Non-corridor
Non-corridor,2024-02-21,22.0,19.0,2,0,2,21,25.0,21.0,0.8571428571428571,1.0,Non-corridor
Non-corridor,2024-02-22,32.0,28.0,3,0,2,22,22.0,29.0,0.8571428571428571,1.0,Non-corridor
Non-corridor,2024-02-23,16.0,13.0,4,0,2,23,32.0,16.0,1.0,1.0,Non-corridor
Non-corridor,2024-02-24,20.0,16.0,5,1,2,24,16.0,25.0,1.4285714285714286,1.1428571428571428,Non-corridor
Non-corridor,2024-02-25,15.0,11.0,6,1,2,25,20.0,12.0,1.2857142857142858,1.0714285714285714,Non-corridor
Non-corridor,2024-02-26,15.0,12.0,0,0,2,26,15.0,20.0,1.5714285714285714,1.2857142857142858,Non-corridor
Non-corridor,2024-02-27,20.0,16.0,1,0,2,27,15.0,25.0,1.7142857142857142,1.2142857142857142,Non-corridor
Non-corridor,2024-02-28,19.0,18.0,2,0,2,28,20.0,22.0,1.4285714285714286,1.1428571428571428,Non-corridor
Non-corridor,2024-02-29,13.0,13.0,3,0,2,29,19.0,32.0,1.4285714285714286,1.1428571428571428,Non-corridor
Non-corridor,2024-03-01,9.0,9.0,4,0,3,1,13.0,16.0,1.7142857142857142,1.3571428571428572,Non-corridor
Non-corridor,2024-03-02,17.0,16.0,5,1,3,2,9.0,20.0,1.4285714285714286,1.4285714285714286,Non-corridor
Non-corridor,2024-03-03,7.0,6.0,6,1,3,3,17.0,15.0,1.4285714285714286,1.3571428571428572,Non-corridor
Non-corridor,2024-03-04,12.0,11.0,0,0,3,4,7.0,15.0,1.0,1.2857142857142858,Non-corridor
Non-corridor,2024-03-05,16.0,16.0,1,0,3,5,12.0,20.0,0.8571428571428571,1.2857142857142858,Non-corridor
Non-corridor,2024-03-06,33.0,25.0,2,0,3,6,16.0,19.0,0.8571428571428571,1.1428571428571428,Non-corridor
Non-corridor,2024-03-07,170.0,129.0,3,0,3,7,33.0,13.0,0.5714285714285714,1.0,Non-corridor
Non-corridor,2024-03-08,45.0,34.0,4,0,3,8,170.0,9.0,1.7142857142857142,1.7142857142857142,Non-corridor
Non-corridor,2024-03-09,44.0,35.0,5,1,3,9,45.0,17.0,1.5714285714285714,1.5,Non-corridor
Non-corridor,2024-03-10,20.0,18.0,6,1,3,10,44.0,7.0,2.4285714285714284,1.9285714285714286,Non-corridor
Non-corridor,2024-03-11,36.0,30.0,0,0,3,11,20.0,12.0,2.4285714285714284,1.7142857142857142,Non-corridor
Non-corridor,2024-03-12,24.0,20.0,1,0,3,12,36.0,16.0,2.857142857142857,1.8571428571428572,Non-corridor
Non-corridor,2024-03-13,33.0,27.0,2,0,3,13,24.0,33.0,2.857142857142857,1.8571428571428572,Non-corridor
Non-corridor,2024-03-14,23.0,18.0,3,0,3,14,33.0,170.0,3.0,1.7857142857142858,Non-corridor
Non-corridor,2024-03-15,22.0,18.0,4,0,3,15,23.0,45.0,1.5714285714285714,1.6428571428571428,Non-corridor
Non-corridor,2024-03-16,17.0,15.0,5,1,3,16,22.0,44.0,1.7142857142857142,1.6428571428571428,Non-corridor
Non-corridor,2024-03-17,15.0,13.0,6,1,3,17,17.0,20.0,1.2857142857142858,1.8571428571428572,Non-corridor
Non-corridor,2024-03-18,11.0,11.0,0,0,3,18,15.0,36.0,1.2857142857142858,1.8571428571428572,Non-corridor
Non-corridor,2024-03-19,20.0,18.0,1,0,3,19,11.0,24.0,1.2857142857142858,2.0714285714285716,Non-corridor
Non-corridor,2024-03-20,8.0,7.0,2,0,3,20,20.0,33.0,1.5714285714285714,2.2142857142857144,Non-corridor
Non-corridor,2024-03-21,35.0,29.0,3,0,3,21,8.0,23.0,1.5714285714285714,2.2857142857142856,Non-corridor
Non-corridor,2024-03-22,10.0,9.0,4,0,3,22,35.0,22.0,1.5714285714285714,1.5714285714285714,Non-corridor
Non-corridor,2024-03-23,18.0,14.0,5,1,3,23,10.0,17.0,1.4285714285714286,1.5714285714285714,Non-corridor
Non-corridor,2024-03-24,16.0,16.0,6,1,3,24,18.0,15.0,1.1428571428571428,1.2142857142857142,Non-corridor
Non-corridor,2024-03-25,14.0,13.0,0,0,3,25,16.0,11.0,1.4285714285714286,1.3571428571428572,Non-corridor
Non-corridor,2024-03-26,51.0,43.0,1,0,3,26,14.0,20.0,1.1428571428571428,1.2142857142857142,Non-corridor
Non-corridor,2024-03-27,17.0,14.0,2,0,3,27,51.0,8.0,0.8571428571428571,1.2142857142857142,Non-corridor
Non-corridor,2024-03-28,41.0,35.0,3,0,3,28,17.0,35.0,0.7142857142857143,1.1428571428571428,Non-corridor
Non-corridor,2024-03-29,66.0,58.0,4,0,3,29,41.0,10.0,0.5714285714285714,1.0714285714285714,Non-corridor
Non-corridor,2024-03-30,36.0,32.0,5,1,3,30,66.0,18.0,1.5714285714285714,1.5,Non-corridor
Non-corridor,2024-03-31,24.0,21.0,6,1,3,31,36.0,16.0,1.4285714285714286,1.2857142857142858,Non-corridor
Non-corridor,2024-04-01,13.0,12.0,0,0,4,1,24.0,14.0,1.1428571428571428,1.2857142857142858,Non-corridor
Non-corridor,2024-04-02,18.0,14.0,1,0,4,2,13.0,51.0,1.0,1.0714285714285714,Non-corridor
Non-corridor,2024-04-03,65.0,57.0,2,0,4,3,18.0,17.0,1.7142857142857142,1.2857142857142858,Non-corridor
Non-corridor,2024-04-04,21.0,19.0,3,0,4,4,65.0,41.0,2.0,1.3571428571428572,Non-corridor
Non-corridor,2024-04-05,53.0,43.0,4,0,4,5,21.0,66.0,2.0,1.2857142857142858,Non-corridor
Non-corridor,2024-04-06,72.0,61.0,5,1,4,6,53.0,36.0,3.2857142857142856,2.4285714285714284,Non-corridor
Non-corridor,2024-04-07,39.0,32.0,6,1,4,7,72.0,24.0,3.857142857142857,2.642857142857143,Non-corridor
Non-corridor,2024-04-08,6.0,6.0,0,0,4,8,39.0,13.0,3.857142857142857,2.5,Non-corridor
ORR East 1,2023-11-23,0.0,0.0,3,0,11,23,7.0,4.0,18.0,17.142857142857142,ORR East 1
ORR East 1,2023-11-24,1.0,1.0,4,0,11,24,0.0,1.0,16.714285714285715,17.642857142857142,ORR East 1
ORR East 1,2023-11-25,0.0,0.0,5,1,11,25,1.0,3.0,15.285714285714286,17.0,ORR East 1
ORR East 1,2023-11-26,1.0,1.0,6,1,11,26,0.0,7.0,14.0,16.642857142857142,ORR East 1
ORR East 1,2023-11-27,2.0,2.0,0,0,11,27,1.0,1.0,13.285714285714286,16.642857142857142,ORR East 1
ORR East 1,2023-11-28,5.0,4.0,1,0,11,28,2.0,4.0,14.0,17.071428571428573,ORR East 1
ORR East 1,2023-11-29,3.0,3.0,2,0,11,29,5.0,7.0,19.571428571428573,19.5,ORR East 1
ORR East 1,2023-11-30,1.0,1.0,3,0,11,30,3.0,0.0,21.857142857142858,19.928571428571427,ORR East 1
ORR East 1,2023-12-01,1.0,1.0,4,0,12,1,1.0,1.0,22.857142857142858,19.785714285714285,ORR East 1
ORR East 1,2023-12-02,1.0,1.0,5,1,12,2,1.0,0.0,26.714285714285715,21.0,ORR East 1
ORR East 1,2023-12-03,1.0,1.0,6,1,12,3,1.0,1.0,29.142857142857142,21.571428571428573,ORR East 1
ORR East 1,2023-12-04,0.0,0.0,0,0,12,4,1.0,2.0,29.142857142857142,21.214285714285715,ORR East 1
ORR East 1,2023-12-05,0.0,0.0,1,0,12,5,0.0,5.0,27.571428571428573,20.785714285714285,ORR East 1
ORR East 1,2023-12-06,0.0,0.0,2,0,12,6,0.0,3.0,22.142857142857142,20.857142857142858,ORR East 1
ORR East 1,2023-12-07,2.0,2.0,3,0,12,7,0.0,1.0,21.142857142857142,21.5,ORR East 1
ORR East 1,2023-12-08,0.0,0.0,4,0,12,8,2.0,1.0,21.285714285714285,22.071428571428573,ORR East 1
ORR East 1,2023-12-09,0.0,0.0,5,1,12,9,0.0,1.0,20.857142857142858,23.785714285714285,ORR East 1
ORR East 1,2023-12-10,3.0,2.0,6,1,12,10,0.0,1.0,20.285714285714285,24.714285714285715,ORR East 1
ORR East 1,2023-12-11,0.0,0.0,0,0,12,11,3.0,0.0,20.571428571428573,24.857142857142858,ORR East 1
ORR East 1,2023-12-12,0.0,0.0,1,0,12,12,0.0,0.0,21.714285714285715,24.642857142857142,ORR East 1
ORR East 1,2023-12-13,2.0,2.0,2,0,12,13,0.0,0.0,22.428571428571427,22.285714285714285,ORR East 1
ORR East 1,2023-12-14,4.0,4.0,3,0,12,14,2.0,2.0,23.0,22.071428571428573,ORR East 1
ORR East 1,2023-12-15,6.0,3.0,4,0,12,15,4.0,0.0,24.714285714285715,23.0,ORR East 1
ORR East 1,2023-12-16,4.0,4.0,5,1,12,16,6.0,0.0,27.714285714285715,24.285714285714285,ORR East 1
ORR East 1,2023-12-17,1.0,1.0,6,1,12,17,4.0,3.0,30.142857142857142,25.214285714285715,ORR East 1
ORR East 1,2023-12-18,0.0,0.0,0,0,12,18,1.0,0.0,31.142857142857142,25.857142857142858,ORR East 1
ORR East 1,2023-12-19,6.0,4.0,1,0,12,19,0.0,0.0,34.857142857142854,28.285714285714285,ORR East 1
ORR East 1,2023-12-20,2.0,2.0,2,0,12,20,6.0,2.0,36.857142857142854,29.642857142857142,ORR East 1
ORR East 1,2023-12-21,3.0,3.0,3,0,12,21,2.0,4.0,37.42857142857143,30.214285714285715,ORR East 1
ORR East 1,2023-12-22,1.0,1.0,4,0,12,22,3.0,6.0,36.57142857142857,30.642857142857142,ORR East 1
ORR East 1,2023-12-23,0.0,0.0,5,1,12,23,1.0,4.0,32.57142857142857,30.142857142857142,ORR East 1
ORR East 1,2023-12-24,0.0,0.0,6,1,12,24,0.0,1.0,29.0,29.571428571428573,ORR East 1
ORR East 1,2023-12-25,1.0,1.0,0,0,12,25,0.0,0.0,28.0,29.571428571428573,ORR East 1
ORR East 1,2023-12-26,0.0,0.0,1,0,12,26,1.0,6.0,24.714285714285715,29.785714285714285,ORR East 1
ORR East 1,2023-12-27,0.0,0.0,2,0,12,27,0.0,2.0,24.0,30.428571428571427,ORR East 1
ORR East 1,2023-12-28,1.0,1.0,3,0,12,28,0.0,3.0,22.428571428571427,29.928571428571427,ORR East 1
ORR East 1,2023-12-29,0.0,0.0,4,0,12,29,1.0,1.0,22.285714285714285,29.428571428571427,ORR East 1
ORR East 1,2023-12-30,0.0,0.0,5,1,12,30,0.0,0.0,23.0,27.785714285714285,ORR East 1
ORR East 1,2023-12-31,0.0,0.0,6,1,12,31,0.0,0.0,24.571428571428573,26.785714285714285,ORR East 1
ORR East 1,2024-01-01,0.0,0.0,0,0,1,1,0.0,1.0,23.714285714285715,25.857142857142858,ORR East 1
ORR East 1,2024-01-02,0.0,0.0,1,0,1,2,0.0,0.0,23.428571428571427,24.071428571428573,ORR East 1
ORR East 1,2024-01-03,2.0,2.0,2,0,1,3,0.0,0.0,21.285714285714285,22.642857142857142,ORR East 1
ORR East 1,2024-01-04,0.0,0.0,3,0,1,4,2.0,1.0,21.714285714285715,22.071428571428573,ORR East 1
ORR East 1,2024-01-05,1.0,1.0,4,0,1,5,0.0,0.0,21.571428571428573,21.928571428571427,ORR East 1
ORR East 1,2024-01-06,0.0,0.0,5,1,1,6,1.0,0.0,21.285714285714285,22.142857142857142,ORR East 1
ORR East 1,2024-01-07,2.0,2.0,6,1,1,7,0.0,0.0,19.714285714285715,22.142857142857142,ORR East 1
ORR East 1,2024-01-08,1.0,1.0,0,0,1,8,2.0,0.0,21.0,22.357142857142858,ORR East 1
ORR East 1,2024-01-09,1.0,1.0,1,0,1,9,1.0,0.0,20.571428571428573,22.0,ORR East 1
ORR East 1,2024-01-10,1.0,1.0,2,0,1,10,1.0,2.0,22.428571428571427,21.857142857142858,ORR East 1
ORR East 1,2024-01-11,1.0,1.0,3,0,1,11,1.0,0.0,21.714285714285715,21.714285714285715,ORR East 1
ORR East 1,2024-01-12,1.0,1.0,4,0,1,12,1.0,1.0,19.428571428571427,20.5,ORR East 1
ORR East 1,2024-01-13,2.0,2.0,5,1,1,13,1.0,0.0,17.857142857142858,19.571428571428573,ORR East 1
ORR East 1,2024-01-14,2.0,2.0,6,1,1,14,2.0,2.0,17.428571428571427,18.571428571428573,ORR East 1
ORR East 1,2024-01-15,5.0,5.0,0,0,1,15,2.0,1.0,18.142857142857142,19.571428571428573,ORR East 1
ORR East 1,2024-01-16,1.0,1.0,1,0,1,16,5.0,1.0,19.285714285714285,19.928571428571427,ORR East 1
ORR East 1,2024-01-17,0.0,0.0,2,0,1,17,1.0,1.0,25.142857142857142,23.785714285714285,ORR East 1
ORR East 1,2024-01-18,2.0,2.0,3,0,1,18,0.0,1.0,25.714285714285715,23.714285714285715,ORR East 1
ORR East 1,2024-01-19,2.0,1.0,4,0,1,19,2.0,1.0,27.428571428571427,23.428571428571427,ORR East 1
ORR East 1,2024-01-20,1.0,1.0,5,1,1,20,2.0,2.0,29.0,23.428571428571427,ORR East 1
ORR East 1,2024-01-21,0.0,0.0,6,1,1,21,1.0,2.0,29.571428571428573,23.5,ORR East 1
ORR East 1,2024-01-22,2.0,2.0,0,0,1,22,0.0,5.0,27.857142857142858,23.0,ORR East 1
ORR East 1,2024-01-23,2.0,2.0,1,0,1,23,2.0,1.0,27.857142857142858,23.571428571428573,ORR East 1
ORR East 1,2024-01-24,1.0,1.0,2,0,1,24,2.0,0.0,21.428571428571427,23.285714285714285,ORR East 1
ORR East 1,2024-01-25,2.0,2.0,3,0,1,25,1.0,2.0,22.285714285714285,24.0,ORR East 1
ORR East 1,2024-01-26,0.0,0.0,4,0,1,26,2.0,2.0,24.0,25.714285714285715,ORR East 1
ORR East 1,2024-01-27,0.0,0.0,5,1,1,27,0.0,1.0,22.0,25.5,ORR East 1
ORR East 1,2024-01-28,0.0,0.0,6,1,1,28,0.0,0.0,20.571428571428573,25.071428571428573,ORR East 1
ORR East 1,2024-01-29,4.0,3.0,0,0,1,29,0.0,2.0,21.0,24.428571428571427,ORR East 1
ORR East 1,2024-01-30,8.0,6.0,1,0,1,30,4.0,2.0,19.285714285714285,23.571428571428573,ORR East 1
ORR East 1,2024-01-31,4.0,4.0,2,0,1,31,8.0,1.0,19.714285714285715,20.571428571428573,ORR East 1
ORR East 1,2024-02-01,1.0,1.0,3,0,2,1,4.0,2.0,17.714285714285715,20.0,ORR East 1
ORR East 1,2024-02-02,3.0,3.0,4,0,2,2,1.0,0.0,14.857142857142858,19.428571428571427,ORR East 1
ORR East 1,2024-02-03,1.0,1.0,5,1,2,3,3.0,0.0,16.428571428571427,19.214285714285715,ORR East 1
ORR East 1,2024-02-04,0.0,0.0,6,1,2,4,1.0,0.0,16.714285714285715,18.642857142857142,ORR East 1
ORR East 1,2024-02-05,1.0,1.0,0,0,2,5,0.0,4.0,17.714285714285715,19.357142857142858,ORR East 1
ORR East 1,2024-02-06,1.0,1.0,1,0,2,6,1.0,8.0,18.571428571428573,18.928571428571427,ORR East 1
ORR East 1,2024-02-07,0.0,0.0,2,0,2,7,1.0,4.0,16.142857142857142,17.928571428571427,ORR East 1
ORR East 1,2024-02-08,1.0,1.0,3,0,2,8,0.0,1.0,16.571428571428573,17.142857142857142,ORR East 1
ORR East 1,2024-02-09,2.0,2.0,4,0,2,9,1.0,3.0,17.285714285714285,16.071428571428573,ORR East 1
ORR East 1,2024-02-10,1.0,1.0,5,1,2,10,2.0,1.0,16.428571428571427,16.428571428571427,ORR East 1
ORR East 1,2024-02-11,1.0,1.0,6,1,2,11,1.0,0.0,20.285714285714285,18.5,ORR East 1
ORR East 1,2024-02-12,1.0,1.0,0,0,2,12,1.0,1.0,20.285714285714285,19.0,ORR East 1
ORR East 1,2024-02-13,6.0,5.0,1,0,2,13,1.0,1.0,19.0,18.785714285714285,ORR East 1
ORR East 1,2024-02-14,3.0,3.0,2,0,2,14,6.0,0.0,21.285714285714285,18.714285714285715,ORR East 1
ORR East 1,2024-02-15,1.0,1.0,3,0,2,15,3.0,1.0,22.0,19.285714285714285,ORR East 1
ORR East 1,2024-02-16,2.0,2.0,4,0,2,16,1.0,2.0,23.571428571428573,20.428571428571427,ORR East 1
ORR East 1,2024-02-17,2.0,2.0,5,1,2,17,2.0,1.0,23.428571428571427,19.928571428571427,ORR East 1
ORR East 1,2024-02-18,3.0,1.0,6,1,2,18,2.0,1.0,21.571428571428573,20.928571428571427,ORR East 1
ORR East 1,2024-02-19,2.0,2.0,0,0,2,19,3.0,1.0,20.0,20.142857142857142,ORR East 1
ORR East 1,2024-02-20,2.0,1.0,1,0,2,20,2.0,6.0,21.571428571428573,20.285714285714285,ORR East 1
ORR East 1,2024-02-21,3.0,2.0,2,0,2,21,2.0,3.0,21.142857142857142,21.214285714285715,ORR East 1
ORR East 1,2024-02-22,1.0,1.0,3,0,2,22,3.0,1.0,21.285714285714285,21.642857142857142,ORR East 1
ORR East 1,2024-02-23,2.0,2.0,4,0,2,23,1.0,2.0,21.714285714285715,22.642857142857142,ORR East 1
ORR East 1,2024-02-24,2.0,2.0,5,1,2,24,2.0,2.0,21.714285714285715,22.571428571428573,ORR East 1
ORR East 1,2024-02-25,0.0,0.0,6,1,2,25,2.0,3.0,21.0,21.285714285714285,ORR East 1
ORR East 1,2024-02-26,1.0,1.0,0,0,2,26,0.0,2.0,21.428571428571427,20.714285714285715,ORR East 1
ORR East 1,2024-02-27,1.0,1.0,1,0,2,27,1.0,2.0,20.714285714285715,21.142857142857142,ORR East 1
ORR East 1,2024-02-28,0.0,0.0,2,0,2,28,1.0,3.0,20.0,20.571428571428573,ORR East 1
ORR East 1,2024-02-29,0.0,0.0,3,0,2,29,0.0,1.0,19.571428571428573,20.428571428571427,ORR East 1
ORR East 1,2024-03-01,0.0,0.0,4,0,3,1,0.0,2.0,16.857142857142858,19.285714285714285,ORR East 1
ORR East 1,2024-03-02,0.0,0.0,5,1,3,2,0.0,2.0,15.857142857142858,18.785714285714285,ORR East 1
ORR East 1,2024-03-03,1.0,1.0,6,1,3,3,0.0,0.0,15.428571428571429,18.214285714285715,ORR East 1
ORR East 1,2024-03-04,0.0,0.0,0,0,3,4,1.0,1.0,14.285714285714286,17.857142857142858,ORR East 1
ORR East 1,2024-03-05,0.0,0.0,1,0,3,5,0.0,1.0,13.857142857142858,17.285714285714285,ORR East 1
ORR East 1,2024-03-06,2.0,2.0,2,0,3,6,0.0,0.0,13.285714285714286,16.642857142857142,ORR East 1
ORR East 1,2024-03-07,7.0,7.0,3,0,3,7,2.0,0.0,15.285714285714286,17.428571428571427,ORR East 1
ORR East 1,2024-03-08,0.0,0.0,4,0,3,8,7.0,0.0,37.714285714285715,27.285714285714285,ORR East 1
ORR East 1,2024-03-09,0.0,0.0,5,1,3,9,0.0,0.0,42.857142857142854,29.357142857142858,ORR East 1
ORR East 1,2024-03-10,0.0,0.0,6,1,3,10,0.0,1.0,46.714285714285715,31.071428571428573,ORR East 1
ORR East 1,2024-03-11,6.0,4.0,0,0,3,11,0.0,0.0,48.57142857142857,31.428571428571427,ORR East 1
ORR East 1,2024-03-12,3.0,3.0,1,0,3,12,6.0,0.0,52.0,32.92857142857143,ORR East 1
ORR East 1,2024-03-13,5.0,5.0,2,0,3,13,3.0,2.0,53.142857142857146,33.214285714285715,ORR East 1
ORR East 1,2024-03-14,1.0,1.0,3,0,3,14,5.0,7.0,53.142857142857146,34.214285714285715,ORR East 1
ORR East 1,2024-03-15,0.0,0.0,4,0,3,15,1.0,0.0,32.142857142857146,34.92857142857143,ORR East 1
ORR East 1,2024-03-16,0.0,0.0,5,1,3,16,0.0,0.0,28.857142857142858,35.857142857142854,ORR East 1
ORR East 1,2024-03-17,0.0,0.0,6,1,3,17,0.0,0.0,25.0,35.857142857142854,ORR East 1
ORR East 1,2024-03-18,0.0,0.0,0,0,3,18,0.0,6.0,24.285714285714285,36.42857142857143,ORR East 1
ORR East 1,2024-03-19,3.0,3.0,1,0,3,19,0.0,3.0,20.714285714285715,36.357142857142854,ORR East 1
ORR East 1,2024-03-20,2.0,2.0,2,0,3,20,3.0,5.0,20.142857142857142,36.642857142857146,ORR East 1
ORR East 1,2024-03-21,2.0,1.0,3,0,3,21,2.0,1.0,16.571428571428573,34.857142857142854,ORR East 1
ORR East 1,2024-03-22,1.0,1.0,4,0,3,22,2.0,0.0,18.285714285714285,25.214285714285715,ORR East 1
ORR East 1,2024-03-23,0.0,0.0,5,1,3,23,1.0,0.0,16.571428571428573,22.714285714285715,ORR East 1
ORR East 1,2024-03-24,1.0,1.0,6,1,3,24,0.0,0.0,16.714285714285715,20.857142857142858,ORR East 1
ORR East 1,2024-03-25,0.0,0.0,0,0,3,25,1.0,0.0,16.857142857142858,20.571428571428573,ORR East 1
ORR East 1,2024-03-26,5.0,5.0,1,0,3,26,0.0,3.0,17.285714285714285,19.0,ORR East 1
